date,id,entry_number,name,country,biko,image_url,rank,point
2025-09-01,4327,82,エミちゃん,埼玉県,株式会社ハッピースマイル,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg1MDQsInB1ciI6ImJsb2JfaWQifX0=--5cfe80b9f7437f720cfbd69c52b9a505ad58f5d5/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%82%A8%E3%83%9F%E3%81%A1%E3%82%83%E3%82%93_%E8%83%8C%E6%99%AF%E7%99%BD.png,138,544
2025-09-01,4328,83,すまいるか,東京都,タクトホーム株式会社,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0MTQsInB1ciI6ImJsb2JfaWQifX0=--914b8066d423c5bd4ae94b5f6a95f610ee6382ec/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E5%90%8D%E7%A7%B0%E6%9C%AA%E8%A8%AD%E5%AE%9A%20(3).png,232,95
2025-09-01,4329,84,ひげぞ～くん,東京都,しろひげ在宅診療所,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQ5NDEsInB1ciI6ImJsb2JfaWQifX0=--7d393f78657cef74b4c0f5a34f8125b0ac7f5369/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%82%86%E3%82%8B%E3%83%90%E3%83%BC%E3%82%B9%E3%82%A8%E3%83%B3%E3%83%88%E3%83%AA%E3%83%BC%E7%94%A8%20(5).png,195,205
2025-09-01,3942,85,かのやカンパチロウ,鹿児島県,鹿屋市,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQ1NzIsInB1ciI6ImJsb2JfaWQifX0=--81c96784e60bbac12ea84a3188110cffb093a66e/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%82%AB%E3%83%B3%E3%83%91%E3%83%81%E3%83%9D%E3%83%BC%E3%82%BA%E5%B0%8F.png,41,3707
2025-09-01,4337,86,東京　ポータ郎さん,東京都,東京港埠頭株式会社,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0NTksInB1ciI6ImJsb2JfaWQifX0=--9e8eafd2556fedde161922fc513194166214769f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/%E3%83%9D%E3%83%BC%E3%82%BF%E9%83%8E%E3%81%95%E3%82%93GP%E3%82%A8%E3%83%B3%E3%83%88%E3%83%AA%E3%83%BC%20-%20%E6%9D%B1%E4%BA%AC%E6%B8%AF%E5%9F%A0%E9%A0%AD%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE%E7%B7%8F%E5%8B%99.jpg,165,351
2025-09-01,4331,87,ECOMAN＆LOGY,東京都,株式会社増渕商店,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTM0NTQsInB1ciI6ImJsb2JfaWQifX0=--4acb2002ff1de0c6a29605287bc5392b826aa0ac/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/ECOMAN_LOGY_02.jpg,73,1308
2025-09-01,3928,88,てっくちゃん,長崎県,長菱ハイテック,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0MTIsInB1ciI6ImJsb2JfaWQifX0=--a7ddd391420188b2a452176824714b63c8f66ab6/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%82%86%E3%82%8B%E3%83%90%E3%83%BC%E3%82%B92025%E3%82%A8%E3%83%B3%E3%83%88%E3%83%AA%E3%83%BC.png,111,819
2025-09-01,3954,89,つちまる,茨城県,土浦市,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDc5MzYsInB1ciI6ImJsb2JfaWQifX0=--fc6ecde3c92882347808ebe4632b7927483910de/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/00006552.png,254,48
2025-09-01,3932,90,えきにゃか　たいむちゅ,大阪府,近鉄リテーリング,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQyMzksInB1ciI6ImJsb2JfaWQifX0=--0282e1ca97ea5ffc04e574721e5194f040ea231d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/21.jpg,19,7727
2025-09-01,4414,91,えだまめようせいずんだもん,企業・その他,東北ずん子・ずんだもんプロジェクト,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQzODksInB1ciI6ImJsb2JfaWQifX0=--006c67b064cf1350aea2ce9ca5a34cc166bd3105/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/C1062923_%E3%81%88%E3%81%A0%E3%81%BE%E3%82%81%E3%82%88%E3%81%86%E3%81%9B%E3%81%84%E3%81%9A%E3%82%93%E3%81%A0%E3%82%82%E3%82%93.png,47,3282
2025-09-01,4333,92,マカミ,企業・その他,CNP,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTU3NzMsInB1ciI6ImJsb2JfaWQifX0=--ed60274be880674ae92262f5ab92bfebf6bff889/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/makami_1.png,7,20750
2025-09-01,4124,93,い～にゃ丸,長野県,PHASE2,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0NTcsInB1ciI6ImJsb2JfaWQifX0=--aad3b2281f6f09ba1abbc08511e266af8511ba5d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%81%84%E3%80%9C%E3%81%AB%E3%82%83%E4%B8%B8_%E3%82%86%E3%82%8B%E3%83%8F%E3%82%99%E3%83%BC%E3%82%B9.png,154,422
2025-09-01,3259,94,とみっぴー,福島県,富岡町役場,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg2NDYsInB1ciI6ImJsb2JfaWQifX0=--dfeaa11d3d8150e77ca8d0049230337c84453208/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJKUEciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--b8662dd8c808daa55f366dc144d39f1476d3800e/IMG_1080.JPG,105,868
2025-09-01,4334,95,草加市観光大使パリポリくん,埼玉県,草加市,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0MzEsInB1ciI6ImJsb2JfaWQifX0=--9ddc704e38b81c57576b61ad4658735b76e7887d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/B%20%E3%83%91%E3%83%AA%E3%83%9D%E3%83%AA%E3%81%8F%E3%82%93%EF%BC%88%E7%9D%80%E3%81%90%E3%82%8B%E3%81%BF%E5%85%A8%E8%BA%AB%EF%BC%89%20-%20%E8%8D%89%E5%8A%A0%E5%B8%82%E6%96%87%E5%8C%96%E8%A6%B3%E5%85%89%E8%AA%B2.jpg,272,21
2025-09-01,4453,96,X5 君,東京都,Insta360,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTM4MjQsInB1ciI6ImJsb2JfaWQifX0=--1ae51f9fce6f263e48c90c50fec82c36437b3831/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/X5%E5%90%9B%20%E7%8E%A9%E5%81%B6.jpg,290,9
2025-09-01,3859,97,梅丸,神奈川県,小田原市,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDc4NDEsInB1ciI6ImJsb2JfaWQifX0=--3367c269ba7a34a22e5b67b0600bc618dd2d02e6/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/00004171.jpg,126,653
2025-09-01,4336,98,とびまる,長崎県,長崎県平戸市,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0MzMsInB1ciI6ImJsb2JfaWQifX0=--2557709591d8415de29c2f7d05a076e83ebac321/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJKUEciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--b8662dd8c808daa55f366dc144d39f1476d3800e/%E5%B9%B3%E6%88%B8%E5%B8%82%E5%BD%B9%E6%89%80.JPG,173,296
2025-09-01,4339,99,赤犬赤猫もみじとかえで,兵庫県,赤犬赤猫プロジェクト,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0NjEsInB1ciI6ImJsb2JfaWQifX0=--ccc450ba5b8518fc9a2c7acd2f48e5851cc0e97c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/FIX400400X%20-%20ZM%20Ohyama.png,34,4712
2025-09-01,3892,100,西チュウ,京都府,京都市立西賀茂中学校,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDc4NzQsInB1ciI6ImJsb2JfaWQifX0=--68ff04f7ed7ede6e9546f541d9e98285e3e0aa7f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/nishityu.png,208,146
2025-09-01,4338,101,おんよくん,東京都,有限会社エルーデ,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg3NDUsInB1ciI6ImJsb2JfaWQifX0=--d30bfe72f68b8a11d655f7eb6a9618168dede252/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/%E3%81%8A%E3%82%93%E3%82%88%E3%81%8F%E3%82%93mini.jpg,126,653
2025-09-01,4126,102,そんちょさん,東京都,株式会社ペンギン村,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0OTYsInB1ciI6ImJsb2JfaWQifX0=--67b23db211f6af87e338e675f151a770f227f9cb/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%82%86%E3%82%8B%E3%82%B0%E3%83%A9%E5%86%99%E7%9C%9F%EF%BC%91.png,156,411
2025-09-01,1991,103,のまっキー,愛知県,愛知県美浜町観光協会,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDYwMDEsInB1ciI6ImJsb2JfaWQifX0=--623ec977eb25509841b78990b66e1e639eddb925/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/00002223.jpg,201,180
2025-09-01,4123,104,ホタテのノア,北海道,マルナカ相互商事,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTU1NjAsInB1ciI6ImJsb2JfaWQifX0=--c06d795f3d876072c26b26b2ff6d695c93c4c642/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/IMG_0128.jpg,53,2781
2025-09-01,4343,105,イッチー,愛知県,東海テレビ放送,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQzNjEsInB1ciI6ImJsb2JfaWQifX0=--4fd32d843da1df1ce525de2c766b4e072c55942a/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/%E3%82%A4%E3%83%83%E3%83%81%E3%83%BC%E7%B8%A6%E9%95%B7%E3%82%A2%E3%83%BC%E5%86%99.jpg,109,835
2025-09-01,293,106,ホッキーナちゃん・ほきのすけ,青森県,三沢市役所・観光物産課,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDQzMDMsInB1ciI6ImJsb2JfaWQifX0=--2252142aad209a9131abad05266356af073b572a/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%83%9B%E3%83%83%E3%82%AD%E3%83%BC%E3%83%8A%E3%81%A1%E3%82%83%E3%82%93%E3%81%BB%E3%81%8D%E3%81%AE%E3%81%99%E3%81%91.png,222,121
2025-09-01,4344,107,ためぞう＆ます太郎,岡山県,倉敷市環境局下水道部,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg1MTYsInB1ciI6ImJsb2JfaWQifX0=--739a238bc599a49b9f5dae681f18bfbd4a6de69c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%81%9F%E3%82%81%E3%81%9E%E3%81%86&%E3%81%BE%E3%81%99%E5%A4%AA%E9%83%8E1.png,176,291
2025-09-01,4340,108,防火忍カクニンジャ「しの火君」「ひまりちゃん」,東京都,一般社団法人JSACA,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0NjIsInB1ciI6ImJsb2JfaWQifX0=--93e1bee28b47ed47fd4ee8dcf94284793e41df47/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/%E3%83%88%E3%83%AC%E3%82%AB%E7%94%A8%20-%20%E3%82%B3%E3%83%94%E3%83%BC.jpg,224,112
2025-09-01,3912,109,カモンちゃん,滋賀県,滋賀大学カモンちゃん倶楽部,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDc4OTQsInB1ciI6ImJsb2JfaWQifX0=--66abb7a015b98bb105a4649c3a3cd420cc69285c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/00006506.png,168,323
2025-09-01,21,110,またたびくん,東京都,東京シティ・エアターミナル株式会社,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTM3NjEsInB1ciI6ImJsb2JfaWQifX0=--c3f36a9312f1fd253d931d1e5e13cec9cf7a5c84/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/%E3%81%BE%E3%81%9F%E3%81%9F%E3%81%B3%E3%81%8F%E3%82%93%E7%9D%80%E3%81%90%E3%82%8B%E3%81%BF%E7%94%BB%E5%83%8F.jpg,61,1797
2025-09-01,4341,111,とよぴー,東京都,東京女子体育大学・東京女子体育短期大学,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg0NjMsInB1ciI6ImJsb2JfaWQifX0=--fa73fe091af26ab97b2d8efc6372b27fb52e6fc4/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbNDAwLDQwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--5b07557d7856e4d19c9463d62e3e3b6d8fb3c238/IMG_4864.jpeg,203,161
2025-09-01,4345,112,さかいさんだー,福井県,カズチャンネル,https://www.yurugp.jp/vite/assets/rank2-DFOoNWqN.png,2,41449
2025-09-01,2912,113,ガジロウ,兵庫県,兵庫県神崎郡福崎町,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDY5MDcsInB1ciI6ImJsb2JfaWQifX0=--517abfbb98c04b1d88a732c3f164eb487bdbcd0f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/00003248.jpg,151,434
2025-09-01,4346,114,ホット犬,愛知県,株式会社ホットスタッフ,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg3MjQsInB1ciI6ImJsb2JfaWQifX0=--591b821c2ca7663405686dbd4157661aa90d321d/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/IMG_3441_kirinuki.jpg,12,12636
2025-09-01,4347,115,いずにゃん,大阪府,イズミヤショッピングセンター,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg1MjAsInB1ciI6ImJsb2JfaWQifX0=--09ce255a20d262b319376d625ca9bd1db92a162c/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/%E3%82%A4%E3%82%BA%E3%83%9F%E3%83%A4%E3%82%B7%E3%83%A7%E3%83%83%E3%83%94%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC.png,24,6174
2025-09-01,4348,116,ヴィック,兵庫県,ヴィクトリーナ姫路,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg1MzIsInB1ciI6ImJsb2JfaWQifX0=--fb61ef9f3b57f6d80d3d96ed78d5d2d9601d4949/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/%E5%8F%A3%E3%81%B1%E3%81%8B%E3%82%93.jpg,178,285
2025-09-01,4349,117,ミロにゃん,東京都,株式会社ミロク情報サービス,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg2MjksInB1ciI6ImJsb2JfaWQifX0=--8c778d2d01f220123e023390f7e01b1a1a798880/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/kimepose_mironyan.png,63,1731
2025-09-01,3245,118,ニイツン,東京都,Niitsuplus(ニイツプラス),https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDcyMjgsInB1ciI6ImJsb2JfaWQifX0=--18e133d328a8304ca2f9a9839d25712e1915908f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/00003622.jpg,221,122
2025-09-01,4350,119,ひつじちゃん,東京都,羊文学,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg1MzksInB1ciI6ImJsb2JfaWQifX0=--049bb094399b53853356925e0d73ded01b5f7587/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJwbmciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--ec7b053d2ff6d48ed7cd0592d7a29adbd2668822/S__48439665_0.png,171,310
2025-09-01,3331,120,とみちゃん,千葉県,千葉県富里市,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDczMTQsInB1ciI6ImJsb2JfaWQifX0=--e2a6d492c1aa30fa4248ef3b4f785c88c244127f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/00003719.jpg,290,9
2025-09-01,1153,121,かわさきミュートン,神奈川県,「音楽のまち・かわさき」推進協議会,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTM0MjAsInB1ciI6ImJsb2JfaWQifX0=--0dddf2da67600cd9ebd2557a0c0fb4f9ca2168ca/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJKUEciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--b8662dd8c808daa55f366dc144d39f1476d3800e/kigurumi.JPG,46,3285
2025-09-01,4351,122,オーランドさん,群馬県,群馬県邑楽町,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NDg1NTMsInB1ciI6ImJsb2JfaWQifX0=--58b40413bfc78f68985ba3346c97b2f3a4cbfa1f/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGciLCJyZXNpemVfdG9fbGltaXQiOls0MDAsNDAwXX0sInB1ciI6InZhcmlhdGlvbiJ9fQ==--497501df8a7af5ff51029fe3c7021b9d1da0f9c9/%E7%BE%A4%E9%A6%AC%E7%9C%8C%E9%82%91%E6%A5%BD%E7%94%BA.jpg,67,1543
2025-09-01,4352,123,リスクマ,愛知県,河村電器産業株式会社,https://www.yurugp.jp/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsiZGF0YSI6NTQ0MTgsInB1ciI6ImJsb2JfaWQifX0=--795629258829f77eab0832bc8c1f5a842790c5ad/eyJfcmFpbHMiOnsiZGF0YSI6eyJmb3JtYXQiOiJqcGVnIiwicmVzaXplX3RvX2xpbWl0IjpbNDAwLDQwMF19LCJwdXIiOiJ2YXJpYXRpb24ifX0=--5b07557d7856e4d19c9463d62e3e3b6d8fb3c238/12.jpeg,211,143
